Date,bitcoin_open,bitcoin_high,bitcoin_low,bitcoin_close,bitcoin_volume,bitcoin_log_price,consumer_Open,consumer_High,consumer_Low,consumer_Close,consumer_Adj Close,consumer_Volume,consumer_log_return,consumer_realized_volatility,min_1k_count,pessimistic_doubtful,angry,fearful_concerned,euphoric_excited,bearish,bullish,happy,sad,mistrustful,positive,annoyed_frustrated,optimistic,negative,1m_rv,1w_rv,1y_rv,2w_rv,3m_rv,6m_rv,active_count
2018-03-28,7791.69,8104.98,7723.03,7932.41,8437.64468,8.978712177663393,100.54000091552734,101.20999908447266,99.18000030517578,99.88999938964844,94.10585021972656,12974400,-0.0122383831263359,0.7033386032711659,1681,243.0,54.0,238.0,330.0,444.0,568.0,121.0,22.0,27.0,2427.0,10.0,1301.0,3497.0,100.087540287898,63.8341703156967,107.744282384387,99.0380398543408,128.948054945797,122.44005119394,543729
2018-03-29,7932.41,7968.0,6914.53,7088.38,22138.11413,8.866212102586008,100.0,101.79000091552734,99.27999877929688,101.29000091552734,95.4248046875,7642500,0.0139181243035588,0.7119351532767755,1678,270.0,92.0,283.0,465.0,699.0,714.0,121.0,35.0,32.0,2856.0,14.0,1474.0,4256.0,100.035241585044,70.2509467729184,107.926560757428,91.5875415774089,129.136265716899,122.724496167109,565338
2018-04-02,6816.31,7106.5,6759.96,7052.76,13624.16036,8.86117430855605,100.68000030517578,100.81999969482422,97.4800033569336,98.43000030517578,92.73040008544922,11888300,-0.0286420599958256,0.7980874375386072,1674,224.0,56.0,210.0,324.0,429.0,565.0,111.0,29.0,14.0,2305.0,11.0,1145.0,3351.0,101.308978260318,87.1397853168085,108.465543253584,85.4293329673061,128.409602035125,123.321008104565,494663
2018-04-03,7052.75,7506.84,7001.28,7416.27,16089.54163,8.911431514349935,99.01000213623048,100.22000122070312,98.26000213623048,99.68000030517578,93.90802001953124,7307900,0.0126194193591429,0.79992199041411,1677,260.0,60.0,202.0,358.0,411.0,632.0,133.0,41.0,17.0,2586.0,8.0,1289.0,3426.0,102.357746621039,97.2616991326142,108.496967488944,87.5525014600611,127.496172846295,123.45180351156,594093
2018-04-04,7415.53,7430.0,6710.38,6799.95,15779.20247,8.824670538195988,98.16999816894533,101.70999908447266,98.06999969482422,101.51000213623048,95.63204956054688,7442800,0.018192278740174,0.8275879076309305,1679,254.0,84.0,252.0,375.0,454.0,527.0,135.0,37.0,21.0,2379.0,13.0,1146.0,3436.0,103.552974720602,102.580112818874,108.647375434299,85.4555078186858,127.85677283733,123.688114121591,567822
2018-04-05,6799.37,6928.7,6578.95,6771.69,11894.53598,8.820505965477537,102.37000274658205,103.1999969482422,101.8000030517578,102.87000274658205,96.91329956054688,4231500,0.01330874500161,0.8400674565320677,1678,239.0,81.0,247.0,354.0,475.0,553.0,116.0,33.0,25.0,2380.0,15.0,1271.0,3666.0,103.843740359445,102.041096504819,108.806648011416,87.7316115678561,127.077751349358,123.919555119305,536152
2018-04-06,6771.3,6850.0,6510.0,6618.33,8478.418069,8.797598351245641,101.87999725341795,102.79000091552734,100.02999877929688,100.68000030517578,94.85010528564452,8764900,-0.0215189085442206,0.8818416490965016,1677,262.0,59.0,254.0,307.0,471.0,485.0,108.0,41.0,28.0,2220.0,10.0,1223.0,3617.0,103.307679060712,83.0559522663446,108.794020744722,86.7226410435529,126.212820856437,123.906194127781,640370
2018-04-09,7027.26,7175.83,6611.49,6780.1,10103.91622,8.821747130088209,101.38999938964844,101.9800033569336,100.33999633789062,100.44000244140624,94.6240234375,4260100,-0.0023866147017654,0.8608507473295267,1675,253.0,70.0,266.0,345.0,372.0,556.0,161.0,27.0,26.0,2472.0,8.0,1291.0,3444.0,98.4726014153754,81.6452805694225,108.897915926495,86.7996147366526,125.844688053292,123.971717040592,543827
2018-04-10,6782.39,6900.0,6653.21,6835.67,6480.192764,8.829909769225909,101.7300033569336,101.93000030517578,100.75,101.66000366210938,95.77338409423828,6412200,0.0120733894453701,0.8732059020415875,1671,244.0,41.0,213.0,328.0,359.0,488.0,121.0,24.0,16.0,2364.0,11.0,1256.0,3490.0,97.1525759896985,74.45734063797,108.956275435061,86.5706274099792,125.657374649607,123.968820004334,565720
2018-04-11,6824.75,6984.92,6809.26,6940.94,5825.410646,8.845192491014656,101.23999786376952,102.2699966430664,101.0,101.3499984741211,95.48131561279295,4790100,-0.003054090199396,0.869513405643089,1673,249.0,45.0,214.0,289.0,309.0,506.0,115.0,33.0,27.0,2357.0,10.0,1322.0,3146.0,96.3472499778703,73.0286024628512,108.958387075862,86.9035835809409,125.582327352385,123.972056903378,539435
2018-04-12,6940.94,8069.34,6758.45,7923.78,19033.38033,8.977623643677342,101.97000122070312,102.37999725341795,101.43000030517578,101.79000091552734,95.89584350585938,3057400,0.0043320186160551,0.8710873188465261,1672,251.0,90.0,305.0,458.0,447.0,898.0,157.0,47.0,25.0,3140.0,12.0,1463.0,3800.0,94.0153327257188,65.3433572786672,109.146721286406,88.8879310067832,125.965275794586,123.97747983332,617401
2018-04-13,7923.78,8239.33,7753.32,7896.92,19605.94275,8.974228089016991,102.33000183105467,102.51000213623048,100.8499984741211,101.22000122070312,95.3588409423828,4434200,-0.0056154986126921,0.8738577337262657,1669,260.0,68.0,228.0,422.0,402.0,768.0,171.0,23.0,20.0,2789.0,8.0,1229.0,3193.0,100.406802590904,90.5253102384474,109.530400413688,90.5516313710756,127.43486184383,123.964710700913,646928
2018-04-16,8353.43,8424.99,7905.0,8048.15,10866.60296,8.993197530336806,101.8499984741211,102.37000274658205,101.38999938964844,101.9800033569336,96.0748519897461,4240500,0.0074803706987447,0.8774904701335875,1670,255.0,47.0,226.0,293.0,260.0,506.0,123.0,23.0,21.0,2462.0,9.0,1355.0,3071.0,93.8463465408461,90.6730391429145,109.603806992979,88.1781734659354,124.10108093586,124.001686298268,738311
2018-04-17,8054.68,8160.85,7806.81,7890.87,9277.151215,8.973461673920749,102.97000122070312,104.08000183105467,102.97000122070312,103.87999725341795,97.86481475830078,4075500,0.0184596118100195,0.8939522583568666,1672,223.0,45.0,219.0,335.0,294.0,503.0,108.0,42.0,30.0,2417.0,12.0,1307.0,3281.0,92.6130396928961,85.4533838125694,109.615378186191,85.5170647924192,120.601581018887,124.001680109793,608580
2018-04-18,7890.87,8235.0,7870.35,8172.84,9227.204598,9.008571740669666,104.23999786376952,104.87000274658205,104.1500015258789,104.37000274658205,98.3264617919922,3298300,0.0047059437931826,0.8927730614990425,1672,202.0,52.0,171.0,341.0,279.0,563.0,113.0,33.0,27.0,2382.0,9.0,1202.0,2984.0,90.5025502085452,85.1293295806152,109.616595713338,80.2887628556192,118.580875414507,123.841283152557,589411
2018-04-19,8172.83,8297.99,8074.44,8271.31,9436.846328,9.020548179342576,104.38999938964844,104.62999725341795,103.54000091552734,104.04000091552734,98.01555633544922,8064500,-0.0031668547675653,0.8936122306923087,1674,251.0,52.0,196.0,337.0,284.0,562.0,99.0,25.0,21.0,2367.0,11.0,1230.0,3109.0,85.176519877145,77.9507535668486,109.627545599524,72.9285631197724,118.491636340421,123.673237802859,644586
2018-04-20,8273.0,8934.0,8216.9,8861.0,16059.62267,9.089414904047302,104.12999725341795,104.2699966430664,102.55999755859376,102.9800033569336,97.01693725585938,6255100,-0.0102406221643009,0.8613142699592619,1668,239.0,71.0,201.0,421.0,345.0,764.0,140.0,20.0,21.0,2732.0,16.0,1324.0,3319.0,84.6928544404611,43.9610337277944,109.645793220003,71.3601083892426,117.301454485201,123.656771641816,653011
2018-04-23,8781.7,9006.39,8771.22,8946.95,10286.11771,9.099067971066573,103.16000366210938,103.87000274658205,102.58000183105467,103.1999969482422,97.22419738769533,7041000,0.0021339962602526,0.8245810505019145,1664,240.0,44.0,195.0,333.0,233.0,621.0,117.0,27.0,15.0,2500.0,10.0,1313.0,3249.0,82.9015905774451,39.1656104151393,109.715722444811,68.7813788764255,114.678053044392,123.476869736716,642648
2018-04-24,8942.0,9737.16,8930.0,9648.0,20460.50898,9.174505918966966,103.77999877929688,103.98999786376952,101.02999877929688,101.56999969482422,95.6885757446289,6702000,-0.0159206105293421,0.7652199952456678,1660,307.0,92.0,258.0,495.0,307.0,875.0,164.0,44.0,27.0,3106.0,25.0,1437.0,3870.0,83.2194820337336,40.4747138568326,109.793772732693,65.8181489383706,114.724183625327,123.483926285231,774308
2018-04-25,9648.36,9755.53,8751.0,8864.99,33035.90404,9.089865090476088,101.37999725341795,102.23999786376952,100.5199966430664,101.98999786376952,96.0842742919922,9397300,0.0041265353701129,0.7253652152580246,1666,272.0,71.0,216.0,386.0,340.0,707.0,137.0,25.0,23.0,2506.0,18.0,1302.0,3281.0,83.3155374402132,50.2909997400105,109.865063595288,69.5205507155033,114.682638874282,123.528986220968,688526
2018-04-26,8855.07,9326.79,8647.29,9274.48,20042.9697,9.135021821213924,102.5999984741211,103.83999633789062,102.38999938964844,103.63999938964844,97.63872528076172,6484700,0.0160486014878218,0.7370656571322945,1662,219.0,62.0,197.0,337.0,281.0,522.0,122.0,30.0,20.0,2238.0,8.0,1132.0,2940.0,83.577260917842,67.3190332104221,109.992416602214,72.9895397361794,114.901376669421,123.545470593843,660410
2018-04-27,9277.32,9387.82,8901.09,8921.43,11375.51438,9.0962115266265,105.01000213623048,105.25,103.86000061035156,104.11000061035156,98.08151245117188,4425600,0.0045246885444676,0.7181657063654839,1667,262.0,71.0,197.0,305.0,192.0,445.0,87.0,23.0,28.0,2153.0,14.0,1131.0,3021.0,83.375862563365,70.0544459294447,110.043550032187,58.6210562956737,114.988466153715,123.617644978671,675792
2018-04-30,9396.32,9443.96,9111.0,9242.17,8085.688295,9.13153198554799,104.58999633789062,105.12999725341795,103.69000244140624,103.6999969482422,97.69525146484376,5003100,-0.0039459525424607,0.6228903600627259,1665,184.0,43.0,169.0,280.0,219.0,427.0,100.0,20.0,15.0,1926.0,7.0,971.0,2561.0,72.9312535489561,67.5959542933402,110.047590224445,55.64906065748,114.09042010081,123.396320260202,642123
2018-05-01,9243.51,9249.99,8815.91,9066.9,12138.26396,9.112385698578947,103.36000061035156,103.88999938964844,102.5500030517578,103.83999633789062,97.82711029052734,5605400,0.0013491318821667,0.6024938831624103,1668,176.0,46.0,187.0,288.0,235.0,439.0,71.0,12.0,28.0,1814.0,8.0,961.0,2417.0,73.1491822343574,64.2703843355495,110.026727872198,58.6864145400379,112.931144467923,123.635600687728,632638
2018-05-02,9066.9,9259.16,8975.23,9222.0,10575.17498,9.129347212766652,103.5500030517578,104.08000183105467,103.0199966430664,103.12999725341795,97.1582489013672,4776700,-0.0068609159931867,0.5638519352875131,1663,208.0,61.0,204.0,323.0,232.0,524.0,110.0,21.0,14.0,2203.0,15.0,1156.0,2786.0,72.382685653025,58.9336849116994,109.993554913209,58.181744402022,110.239395485446,123.249735580363,683381
2018-05-03,9220.0,9799.99,9165.19,9732.43,11670.79958,9.183218887062136,102.69000244140624,102.94000244140624,101.36000061035156,102.66999816894533,96.72488403320312,7007700,-0.0044703582192413,0.5412778235201169,1660,224.0,64.0,219.0,366.0,219.0,628.0,96.0,31.0,22.0,2369.0,8.0,1180.0,2906.0,71.3445987585464,49.5458793810238,110.009857403918,59.1897170763008,109.674939310073,123.208420195875,663164
2018-05-04,9737.0,9784.73,9527.38,9696.57,7326.052071,9.179527493709912,102.1999969482422,104.2699966430664,102.06999969482422,104.0199966430664,97.99671173095705,3989600,0.0130632125964202,0.496545802215074,1659,225.0,59.0,172.0,312.0,190.0,515.0,109.0,23.0,22.0,2139.0,13.0,1075.0,2503.0,68.8938609372335,47.3765335006363,109.921939747415,60.0670130435533,108.590876935176,123.279325343118,695589
2018-05-07,9621.99,9634.5,9175.0,9359.52,13616.34859,9.144149286105389,104.55999755859376,104.66999816894533,103.98999786376952,104.37000274658205,98.3264617919922,3450000,0.0033591480748551,0.4974383137766566,1662,196.0,57.0,183.0,317.0,273.0,430.0,109.0,20.0,23.0,1887.0,10.0,962.0,2821.0,65.7111824564699,55.2094159539226,109.974224490838,61.9495109740122,92.9753613442892,123.19401836905,660188
2018-05-08,9356.79,9450.0,9015.0,9167.69,11418.31054,9.123440625119317,104.0999984741211,104.33999633789062,103.37000274658205,103.93000030517578,97.91192626953124,6097400,-0.0042247056110902,0.4765884176510573,1662,168.0,63.0,199.0,303.0,278.0,434.0,82.0,22.0,13.0,2046.0,8.0,1110.0,2713.0,65.9481383880246,50.2224076498228,109.959589754596,58.2431308320582,92.4839803696519,123.074700567295,664930
2018-05-09,9181.52,9368.79,8974.62,9308.49,11368.83433,9.138682165924433,104.08999633789062,104.36000061035156,103.44000244140624,104.29000091552734,98.25109100341795,4024800,0.0034578903751008,0.4770261894644038,1659,177.0,51.0,177.0,296.0,248.0,459.0,93.0,20.0,17.0,1938.0,9.0,1042.0,2678.0,65.2376655205754,52.2917436456027,109.814091154934,55.7771863414497,92.3838651642192,123.036188892796,612043
2018-05-10,9308.49,9393.0,8987.74,9020.99,11764.97751,9.10730936313147,104.2699966430664,104.7699966430664,104.12999725341795,104.66999816894533,98.6090850830078,2930800,0.0036370374614067,0.476103684058595,1663,204.0,45.0,152.0,305.0,210.0,366.0,77.0,28.0,18.0,1805.0,6.0,964.0,2438.0,63.9506507808194,49.2746924464758,109.819999264891,50.1082001816031,91.2548584089141,122.866956833212,617381
2018-05-11,9007.19,9018.38,8351.0,8411.42,20383.92661,9.037345585325186,104.68000030517578,105.0199966430664,104.54000091552734,104.88999938964844,98.81632995605467,4424100,0.0020996497813472,0.4715594406500299,1660,216.0,89.0,215.0,322.0,389.0,456.0,103.0,23.0,24.0,1982.0,17.0,1000.0,2872.0,68.4568988663248,55.9294788990719,109.949948588906,55.7107387157081,91.1967372939198,122.893025713092,758779
2018-05-14,8696.54,8900.9,8286.57,8674.36,18861.9371,9.068126826877396,105.0500030517578,105.43000030517578,104.94000244140624,105.08999633789062,99.00475311279295,3324900,0.0019049148755971,0.4626670861785215,1658,163.0,47.0,167.0,309.0,259.0,441.0,98.0,20.0,23.0,1979.0,7.0,1112.0,2500.0,58.9764107713042,59.0099463541797,109.698144154853,58.491583671943,89.8830765862131,121.918389884277,636140
2018-05-15,8674.53,8865.0,8400.0,8474.99,12391.83199,9.044874752306953,104.52999877929688,104.66999816894533,103.98999786376952,104.4800033569336,98.43008422851562,4558000,-0.0058213933721047,0.4066231254789463,1652,184.0,47.0,163.0,279.0,213.0,383.0,83.0,23.0,24.0,1999.0,6.0,1140.0,2574.0,58.9976072477444,63.4511696794629,109.684954873128,58.8092253002711,88.3581755179772,121.566073630762,640168
2018-05-16,8481.99,8505.33,8100.01,8346.59,12705.12322,9.029608351200226,104.61000061035156,105.56999969482422,104.61000061035156,105.3499984741211,99.24970245361328,3239200,0.0082924281082608,0.4156242442387433,1655,185.0,57.0,174.0,319.0,280.0,435.0,94.0,34.0,25.0,2119.0,9.0,1268.0,2921.0,60.2263140212118,66.1375208140601,109.760819046815,61.5740303069151,88.4804125672375,121.458240636168,604416
2018-05-17,8337.77,8500.0,7980.0,8067.03,8259.124524,8.995540663784652,105.12000274658205,105.75,104.73999786376952,105.0,98.91998291015624,6364500,-0.0033277756087741,0.4158238038759579,1657,234.0,60.0,190.0,302.0,299.0,401.0,82.0,28.0,21.0,2169.0,9.0,1306.0,2887.0,60.1459688948988,64.2173501092211,109.705343880834,58.9232580065089,87.2715462848442,121.161852184481,629495
2018-05-18,8058.16,8275.1,7929.53,8248.87,7181.203883,9.017831500250551,104.83999633789062,105.16999816894533,104.63999938964844,104.87000274658205,98.79750061035156,4108900,-0.0012388361208595,0.3956057022685582,1651,220.0,50.0,191.0,288.0,320.0,396.0,98.0,21.0,19.0,2100.0,12.0,1263.0,2829.0,60.7734212751305,54.2633850204933,109.726430217236,55.2232831462962,87.0559813595948,121.181342115448,703262
2018-05-21,8518.64,8589.1,8320.0,8391.76,6126.971053,9.035005551001788,105.37000274658205,105.72000122070312,105.0999984741211,105.4499969482422,99.34392547607422,8747300,0.00551536394779,0.4007620822959001,1648,180.0,30.0,150.0,243.0,208.0,371.0,71.0,21.0,16.0,1905.0,9.0,1090.0,2484.0,58.3173350564113,51.5999337591856,109.566937199603,56.2012751924274,85.0868827205345,121.105942789013,622910
2018-05-22,8403.23,8417.65,7951.41,7984.08,9101.060787,8.985204837981179,105.83000183105467,106.06999969482422,104.91000366210938,104.9800033569336,98.901123046875,2995100,-0.0044669901834133,0.3514795970652448,1649,217.0,50.0,185.0,309.0,281.0,410.0,248.0,13.0,8.0,2295.0,6.0,1236.0,2825.0,58.6599735082513,48.696716531028,109.468441350136,56.6155010153796,84.4727050128933,121.139693804875,588204
2018-05-23,7983.98,8032.01,7435.49,7502.89,17635.90129,8.923043558635912,104.5999984741211,105.75,104.47000122070312,105.73999786376952,99.61711883544922,4627200,0.0072133428035918,0.3592981288660734,1650,202.0,69.0,213.0,340.0,480.0,503.0,122.0,34.0,19.0,2260.0,15.0,1235.0,3203.0,61.5774989897463,54.0430819686605,109.588272206772,60.6731840970414,84.4737828260546,121.402017379702,640753
2018-05-24,7509.99,7733.99,7267.24,7586.88,11648.36524,8.93417571868472,105.62999725341795,106.1500015258789,105.11000061035156,105.97000122070312,99.83380126953124,5483500,0.0021728161014396,0.2982529561581311,1646,184.0,55.0,202.0,306.0,447.0,499.0,105.0,23.0,22.0,2140.0,13.0,1130.0,3140.0,60.229192551503,57.4419886034005,109.458196406166,60.9726031013365,84.2699148854919,121.520969328381,569796
2018-05-25,7579.3,7661.07,7328.13,7471.18,10088.84331,8.918808230845785,105.91999816894533,106.54000091552734,105.80999755859376,106.12999725341795,99.98451232910156,3840900,0.0015086851882468,0.2933699399499573,1653,173.0,56.0,164.0,250.0,276.0,385.0,79.0,18.0,16.0,1883.0,8.0,1074.0,2586.0,58.7802295535608,56.144528411596,108.998702991054,55.2036600105813,83.8873810846651,121.400568874385,618168
2018-05-29,7112.2,7537.0,7026.9,7469.45,11049.92099,8.918576647571488,105.61000061035156,106.06999969482422,104.9000015258789,105.30999755859376,99.21200561523438,5904100,-0.007756373684856,0.3051969129734908,1654,203.0,51.0,208.0,277.0,362.0,557.0,83.0,26.0,12.0,2266.0,7.0,1243.0,3151.0,54.5047639129999,50.3775917113451,107.378182110651,50.5656879985959,81.6165857065445,120.270222875069,604750
2018-05-30,7469.45,7559.0,7273.89,7375.73,8940.454005,8.90595015936037,105.8000030517578,106.4000015258789,105.55999755859376,106.2699966430664,100.11641693115234,4921600,0.0090746355864173,0.3254687643689924,1660,225.0,53.0,210.0,283.0,332.0,465.0,89.0,27.0,24.0,2176.0,12.0,1208.0,3069.0,56.2914552099949,49.8119537270267,107.375883687715,51.9500512071816,81.54502609747,119.83123390504,592855
2018-05-31,7375.64,7601.23,7330.22,7492.28,7339.007269,8.921628436063697,106.30999755859376,106.33999633789062,105.4000015258789,105.76000213623048,99.6359405517578,6433500,-0.0048105974936527,0.3195790027106955,1661,176.0,41.0,190.0,299.0,237.0,454.0,71.0,27.0,19.0,2120.0,12.0,1179.0,2897.0,55.9552157466714,44.3773472282972,107.334351861271,52.6972109919358,81.2122074743971,119.534445691925,627718
2018-06-01,7492.28,7620.01,7348.45,7511.6,6762.627573,8.924203771334051,106.22000122070312,106.6500015258789,106.11000061035156,106.54000091552734,100.37081909179688,5218700,0.0073481137798996,0.3279180896209407,1659,229.0,65.0,213.0,350.0,282.0,441.0,101.0,35.0,27.0,2177.0,11.0,1154.0,3303.0,55.3679962691746,44.4202938885239,107.147209145858,51.6803081433934,81.0292628567276,118.986982987143,692408
2018-06-04,7712.97,7764.44,7449.68,7488.26,6990.551353,8.921091739776848,106.86000061035156,107.7699966430664,106.80999755859376,107.7300033569336,101.49188232421876,4707400,0.0111076179845941,0.3162687953025577,1653,221.0,63.0,222.0,300.0,277.0,444.0,96.0,30.0,21.0,2008.0,10.0,1056.0,3079.0,52.7699634156442,42.5244619129139,107.088965256089,50.2198583701186,80.4194236767347,118.112146001396,702896
